Date,BBAR,BMA,EDN,GGAL,PAM,TGS,YPF
2017-02-16,12.668869972229004,53.3266487121582,33.93000030517578,25.31193733215332,46.369998931884766,9.49059772491455,21.08199691772461
2017-02-17,12.702920913696289,53.14862060546875,34.150001525878906,25.58538246154785,47.04999923706055,9.775574684143066,20.88579559326172
2017-02-21,12.546265602111816,54.66508483886719,34.45000076293945,25.629718780517578,48.31999969482422,10.11236572265625,21.55288314819336
2017-02-22,12.416851997375488,54.50025939941406,33.70000076293945,25.73318099975586,47.34000015258789,10.319622039794922,20.99370765686035
2017-02-23,12.21932601928711,53.76180648803711,33.5,24.83156394958496,46.209999084472656,10.276443481445312,20.94465446472168
2017-02-24,11.837897300720215,52.18600845336914,33.9900016784668,24.070356369018555,45.880001068115234,10.354164123535156,20.601301193237305
2017-02-27,11.599507331848145,51.28272247314453,34.2599983215332,23.870820999145508,45.72999954223633,10.310985565185547,20.49338722229004
2017-02-28,11.19764518737793,50.80799865722656,34.29999923706055,23.501304626464844,45.77000045776367,10.336892127990723,20.356048583984375
2017-03-01,11.52458381652832,53.22114944458008,34.2400016784668,24.32163429260254,46.83000183105469,10.397342681884766,20.954465866088867
2017-03-02,11.29300308227539,52.944236755371094,33.95000076293945,24.070356369018555,46.13999938964844,10.12963581085205,20.601301193237305
2017-03-03,11.96731185913086,54.08486557006836,34.0,24.846345901489258,46.9900016784668,10.224629402160645,20.787694931030273
2017-03-06,11.858332633972168,53.70245361328125,33.439998626708984,24.535947799682617,47.119998931884766,10.38870620727539,21.444974899291992
2017-03-07,11.871954917907715,53.709049224853516,32.790000915527344,24.388151168823242,47.06999969482422,10.578691482543945,21.21933937072754
2017-03-08,11.987747192382812,53.59696960449219,32.040000915527344,24.402923583984375,47.0,11.001838684082031,20.846553802490234
2017-03-09,11.810653686523438,53.524436950683594,31.860000610351562,24.506391525268555,46.75,11.088194847106934,20.620922088623047
2017-03-10,11.878766059875488,54.08486557006836,31.899999618530273,25.01631736755371,46.279998779296875,11.22636604309082,20.218704223632812
2017-03-13,11.906012535095215,54.65188980102539,32.900001525878906,25.718406677246094,46.70000076293945,11.511343002319336,21.21933937072754
2017-03-14,11.933258056640625,54.44089889526367,32.279998779296875,25.718406677246094,46.9900016784668,11.606335639953613,21.386110305786133
2017-03-15,12.08991527557373,54.895851135253906,32.5,25.9622859954834,47.88999938964844,11.735870361328125,21.856998443603516
2017-03-16,12.362361907958984,56.234291076660156,32.2400016784668,26.294858932495117,49.08000183105469,12.003576278686523,23.102886199951172
2017-03-17,12.410040855407715,54.618919372558594,32.27000045776367,26.01402473449707,48.709999084472656,12.167654037475586,22.85763168334961
2017-03-20,12.532645225524902,55.96394729614258,32.79999923706055,26.61263656616211,50.220001220703125,11.951763153076172,23.240230560302734
2017-03-21,12.137590408325195,55.4892463684082,32.81999969482422,26.679147720336914,49.31999969482422,11.727234840393066,22.90668487548828
2017-03-22,12.280630111694336,55.377159118652344,32.97999954223633,27.144744873046875,49.689998626708984,11.80495548248291,22.916494369506836
2017-03-23,12.38961124420166,55.93100357055664,32.9900016784668,27.898561477661133,50.119998931884766,12.046753883361816,23.014596939086914
2017-03-24,12.478154182434082,56.570552825927734,33.0,28.82975196838379,52.34000015258789,12.150382995605469,23.328521728515625
2017-03-27,12.396417617797852,55.57497024536133,32.869998931884766,28.54152488708496,52.08000183105469,12.14174747467041,23.083267211914062
2017-03-28,12.382796287536621,55.85187530517578,33.47999954223633,28.356765747070312,52.9900016784668,11.951763153076172,23.44624137878418
2017-03-29,12.505400657653809,55.0672721862793,34.779998779296875,28.40849494934082,54.20000076293945,12.167654037475586,23.39719009399414
2017-03-30,12.641620635986328,55.68043899536133,34.77000045776367,28.430665969848633,55.0,12.055390357971191,23.72092628479004
2017-03-31,12.546265602111816,57.16394805908203,34.79999923706055,27.97984504699707,54.220001220703125,12.279916763305664,23.819026947021484
2017-04-03,12.805092811584473,58.106788635253906,34.810001373291016,29.04405975341797,53.45000076293945,12.875779151916504,24.231054306030273
2017-04-04,12.995802879333496,57.38811111450195,34.59000015258789,29.413570404052734,54.790000915527344,12.884414672851562,25.212068557739258
2017-04-05,12.982183456420898,57.2562370300293,34.29999923706055,29.42097282409668,54.869998931884766,12.867142677307129,24.33896255493164
2017-04-06,13.002616882324219,57.223297119140625,34.33000183105469,29.42097282409668,56.540000915527344,12.944863319396973,24.770610809326172
2017-04-07,13.016241073608398,58.17931365966797,34.04999923706055,29.21404266357422,56.02000045776367,12.90168571472168,24.790231704711914
2017-04-10,12.784658432006836,57.63206481933594,34.25,28.93321418762207,59.18000030517578,13.247112274169922,25.006053924560547
2017-04-11,12.859583854675293,56.062870025634766,34.91999816894531,28.93321418762207,58.72999954223633,13.817066192626953,25.104158401489258
2017-04-12,12.573512077331543,55.62771224975586,35.459999084472656,28.800182342529297,58.25,14.240213394165039,25.40826988220215
2017-04-13,12.382796287536621,55.75956344604492,35.33000183105469,28.659765243530273,58.27000045776367,14.050230026245117,25.290550231933594
2017-04-17,12.580323219299316,56.109004974365234,36.2599983215332,29.081018447875977,58.95000076293945,14.490649223327637,25.663333892822266
2017-04-18,12.539454460144043,55.96394729614258,36.11000061035156,28.984941482543945,58.11000061035156,14.257486343383789,25.172826766967773
2017-04-19,12.478154182434082,55.86505889892578,36.060001373291016,28.866697311401367,56.779998779296875,13.851609230041504,24.515546798706055
2017-04-20,12.498591423034668,56.445281982421875,36.36000061035156,28.837135314941406,57.72999954223633,14.15385627746582,24.9373836517334
2017-04-21,12.525834083557129,55.937599182128906,36.29999923706055,28.918428421020508,57.779998779296875,13.860244750976562,24.849092483520508
2017-04-24,12.634812355041504,56.5771369934082,36.66999816894531,29.398794174194336,58.86000061035156,13.782523155212402,25.20225715637207
2017-04-25,12.566702842712402,56.83427810668945,35.959999084472656,29.162311553955078,57.7400016784668,13.160755157470703,25.06491470336914
2017-04-26,12.430475234985352,56.326602935791016,35.150001525878906,28.881467819213867,56.2400016784668,13.126213073730469,24.770610809326172
2017-04-27,12.580323219299316,56.04307174682617,33.849998474121094,29.310121536254883,54.9900016784668,12.953499794006348,24.966814041137695
2017-04-28,12.464530944824219,56.51780700683594,34.560001373291016,28.874080657958984,54.540000915527344,12.849871635437012,25.339599609375
2017-05-01,12.444097518920898,58.02107238769531,34.31999969482422,29.487491607666016,54.689998626708984,13.03985595703125,24.947193145751953
2017-05-02,12.532645225524902,58.865020751953125,34.959999084472656,29.77570915222168,57.08000183105469,13.126213073730469,25.123777389526367
2017-05-03,12.546265602111816,58.41008758544922,34.97999954223633,30.625591278076172,58.08000183105469,12.962135314941406,25.123777389526367
2017-05-04,12.335121154785156,57.651859283447266,34.29999923706055,30.625591278076172,57.97999954223633,12.815328598022461,24.132951736450195
2017-05-05,12.34874153137207,57.796897888183594,33.58000183105469,30.766016006469727,58.029998779296875,12.918957710266113,24.132951736450195
2017-05-08,12.144405364990234,58.44303894042969,33.29999923706055,30.943382263183594,58.06999969482422,12.910322189331055,23.671873092651367
2017-05-09,11.926446914672852,57.83647918701172,33.41999816894531,30.9138240814209,57.459999084472656,12.823965072631836,23.240230560302734
2017-05-10,11.912824630737305,58.07382583618164,33.310001373291016,31.165067672729492,58.75,12.694429397583008,23.838647842407227
2017-05-11,12.035425186157227,59.66940689086914,33.779998779296875,31.565284729003906,59.13999938964844,12.737607955932617,23.671873092651367
2017-05-12,12.198893547058105,57.30241775512695,33.459999084472656,31.15765953063965,59.83000183105469,12.936227798461914,23.819026947021484
2017-05-15,12.375988006591797,58.32436752319336,33.2599983215332,31.913623809814453,58.849998474121094,13.048492431640625,24.054471969604492
2017-05-16,12.423664093017578,59.14853286743164,32.58000183105469,32.358314514160156,59.459999084472656,13.25574779510498,23.82883644104004
2017-05-17,12.287440299987793,58.02107238769531,32.04999923706055,32.14336395263672,59.279998779296875,13.273019790649414,23.60320281982422
2017-05-18,11.735733032226562,55.31782531738281,31.43000030517578,30.898252487182617,57.06999969482422,12.90168571472168,23.014596939086914
2017-05-19,11.892387390136719,56.88703536987305,31.959999084472656,31.735750198364258,59.560001373291016,12.979406356811523,23.691495895385742
2017-05-22,11.7902193069458,56.24748229980469,31.18000030517578,31.298477172851562,59.43000030517578,13.08303451538086,23.436429977416992
2017-05-23,11.946881294250488,56.55074691772461,31.0,31.276243209838867,59.18000030517578,12.953499794006348,23.544343948364258
2017-05-24,12.212515830993652,57.2562370300293,31.190000534057617,31.57270050048828,60.439998626708984,12.936227798461914,23.89750862121582
2017-05-25,12.267010688781738,58.080406188964844,31.15999984741211,32.721473693847656,62.52000045776367,12.918957710266113,23.750356674194336
2017-05-26,12.880016326904297,58.8122673034668,31.969999313354492,32.980873107910156,63.0099983215332,13.808430671691895,24.43706703186035
2017-05-30,13.554326057434082,58.73974609375,32.06999969482422,32.84746170043945,62.7599983215332,14.119315147399902,24.45668601989746
2017-05-31,13.554326057434082,58.99028778076172,31.989999771118164,33.02534484863281,62.52000045776367,14.084772109985352,24.19181251525879
2017-06-01,13.96299934387207,58.77931594848633,32.20000076293945,33.773887634277344,64.41999816894531,14.326571464538574,24.71175193786621
2017-06-02,14.106038093566895,60.388065338134766,32.0099983215332,34.24081802368164,64.2699966430664,14.594277381896973,24.329153060913086
2017-06-05,14.133281707763672,63.67152786254883,31.709999084472656,34.589149475097656,63.86000061035156,14.214306831359863,23.877887725830078
2017-06-06,13.894886016845703,63.32210922241211,31.450000762939453,34.03328323364258,62.83000183105469,14.084772109985352,24.221242904663086
2017-06-07,13.731420516967773,61.62759780883789,31.510000228881836,33.870243072509766,62.70000076293945,13.963872909545898,23.84845733642578
2017-06-08,13.322745323181152,61.42356872558594,31.15999984741211,32.63253402709961,63.310001373291016,13.903423309326172,23.44624137878418
2017-06-09,13.1524658203125,60.885154724121094,31.200000762939453,31.995147705078125,63.9900016784668,13.445732116699219,23.348140716552734
2017-06-12,12.839150428771973,60.63258743286133,30.920000076293945,31.40224266052246,62.150001525878906,13.385283470153809,23.122507095336914
2017-06-13,13.009429931640625,58.52554702758789,30.940000534057617,31.26142120361328,62.459999084472656,13.428462028503418,23.210798263549805
2017-06-14,12.961753845214844,58.02168655395508,30.84000015258789,30.979782104492188,62.959999084472656,13.471639633178711,22.475038528442383
2017-06-15,12.886825561523438,57.50986862182617,30.059999465942383,30.95013999938965,61.95000076293945,13.281655311584473,21.48421287536621
2017-06-16,13.193333625793457,57.69599151611328,31.139999389648438,31.202125549316406,62.75,13.73934555053711,21.21933937072754
2017-06-19,13.329557418823242,58.35402297973633,31.719999313354492,32.09150314331055,64.94999694824219,14.179764747619629,21.317441940307617
2017-06-20,13.268256187438965,59.809722900390625,31.75,31.57270050048828,63.79999923706055,14.205672264099121,21.778518676757812
2017-06-21,12.621188163757324,57.649452209472656,30.700000762939453,29.84583282470703,58.470001220703125,13.704802513122559,20.689592361450195
2017-06-22,12.880016326904297,58.799373626708984,30.989999771118164,30.705562591552734,59.9900016784668,14.300662994384766,21.700037002563477
2017-06-23,12.784658432006836,58.633201599121094,30.790000915527344,30.320167541503906,58.849998474121094,14.482013702392578,21.96491050720215
2017-06-26,12.750601768493652,58.88580322265625,31.170000076293945,30.453571319580078,59.15999984741211,14.23157787322998,21.582313537597656
2017-06-27,12.655247688293457,58.506927490234375,30.6299991607666,30.438753128051758,58.529998779296875,14.09340763092041,21.494022369384766
2017-06-28,12.7642240524292,59.49066925048828,31.059999465942383,31.10578155517578,59.15999984741211,14.248849868774414,21.435163497924805
2017-06-29,12.68249225616455,59.8363151550293,31.200000762939453,31.098369598388672,58.630001068115234,14.102044105529785,21.19972038269043
2017-06-30,12.893638610839844,61.278717041015625,31.899999618530273,31.60233497619629,58.849998474121094,14.343843460083008,21.48421287536621
2017-07-03,13.002616882324219,61.930110931396484,31.969999313354492,32.32124710083008,58.65999984741211,14.654725074768066,22.128137588500977
2017-07-05,12.689301490783691,60.906490325927734,31.520000457763672,31.654224395751953,58.5,14.810168266296387,21.91119384765625
2017-07-06,12.450909614562988,59.949310302734375,31.25,30.972373962402344,58.88999938964844,14.248849868774414,21.74355697631836
2017-07-07,12.27381706237793,59.92271423339844,31.229999542236328,30.809314727783203,58.93000030517578,14.3870210647583,21.59564208984375
2017-07-10,12.253384590148926,59.72331237792969,31.329999923706055,31.298477172851562,57.099998474121094,14.361112594604492,21.378700256347656
2017-07-11,12.314684867858887,59.07854080200195,31.200000762939453,31.276243209838867,56.790000915527344,14.447469711303711,21.85202980041504
2017-07-12,12.314684867858887,59.82301330566406,31.020000457763672,31.631988525390625,56.439998626708984,14.240213394165039,22.078832626342773
2017-07-13,12.301060676574707,59.95594787597656,30.3799991607666,30.898252487182617,54.79999923706055,14.032958984375,21.42800521850586
2017-07-14,12.09672737121582,59.869544982910156,30.729999542236328,30.320167541503906,54.779998779296875,14.09340763092041,21.713973999023438
2017-07-17,11.572263717651367,59.82301330566406,30.59000015258789,29.616079330444336,53.0,13.463004112243652,21.10259246826172
2017-07-18,10.816217422485352,57.164215087890625,30.59000015258789,27.963327407836914,52.68000030517578,12.988042831420898,20.82648277282715
2017-07-19,10.816217422485352,58.14133834838867,30.639999389648438,28.7563533782959,52.900001525878906,12.823965072631836,20.806760787963867
