Date,BMA,CEPU,GGAL,LOMA,PAM,SUPV,TGS,YPF
2011-07-25,35.90999984741211,,14.539999961853027,,14.510000228881836,,3.7799999713897705,43.130001068115234
2011-07-26,36.09000015258789,,14.479999542236328,,14.789999961853027,,3.759999990463257,42.599998474121094
2011-07-27,35.040000915527344,,14.010000228881836,,14.550000190734863,,3.7300000190734863,42.369998931884766
2011-07-28,35.16999816894531,,14.140000343322754,,14.510000228881836,,3.7100000381469727,42.099998474121094
2011-07-29,34.65999984741211,,14.229999542236328,,14.390000343322754,,3.630000114440918,42.56999969482422
2011-08-01,34.72999954223633,,14.140000343322754,,14.539999961853027,,3.619999885559082,42.41999816894531
2011-08-02,33.349998474121094,,14.420000076293945,,14.670000076293945,,3.6700000762939453,41.72999954223633
2011-08-03,33.83000183105469,,14.350000381469727,,14.729999542236328,,3.569999933242798,40.38999938964844
2011-08-04,30.809999465942383,,13.369999885559082,,13.680000305175781,,3.509999990463257,38.279998779296875
2011-08-05,30.719999313354492,,13.029999732971191,,13.319999694824219,,3.3299999237060547,38.61000061035156
2011-08-08,28.780000686645508,,11.539999961853027,,12.180000305175781,,3.049999952316284,34.5
2011-08-09,30.809999465942383,,12.210000038146973,,12.390000343322754,,3.130000114440918,35.86000061035156
2011-08-10,29.940000534057617,,12.079999923706055,,12.119999885559082,,3.200000047683716,36.209999084472656
2011-08-11,30.34000015258789,,12.630000114440918,,12.729999542236328,,3.3499999046325684,37.45000076293945
2011-08-12,29.8700008392334,,12.989999771118164,,12.449999809265137,,3.640000104904175,37.5
2011-08-15,29.850000381469727,,12.890000343322754,,12.449999809265137,,3.819999933242798,38.91999816894531
2011-08-16,29.479999542236328,,12.3100004196167,,12.430000305175781,,3.75,38.959999084472656
2011-08-17,29.3700008392334,,12.739999771118164,,12.65999984741211,,3.5999999046325684,39.349998474121094
2011-08-18,27.700000762939453,,11.960000038146973,,12.3100004196167,,3.4000000953674316,37.56999969482422
2011-08-19,26.389999389648438,,11.789999961853027,,12.350000381469727,,3.4800000190734863,36.68000030517578
2011-08-22,26.399999618530273,,11.949999809265137,,12.329999923706055,,3.6700000762939453,36.81999969482422
2011-08-23,27.299999237060547,,12.119999885559082,,12.479999542236328,,3.5899999141693115,37.65999984741211
2011-08-24,27.100000381469727,,12.0,,12.40999984741211,,3.5,37.97999954223633
2011-08-25,26.65999984741211,,11.75,,12.25,,3.559999942779541,36.869998931884766
2011-08-26,26.68000030517578,,11.6899995803833,,12.15999984741211,,3.5,37.689998626708984
2011-08-29,26.940000534057617,,11.8100004196167,,12.329999923706055,,3.549999952316284,38.20000076293945
2011-08-30,26.989999771118164,,11.949999809265137,,12.380000114440918,,3.5999999046325684,39.09000015258789
2011-08-31,27.079999923706055,,11.899999618530273,,12.449999809265137,,3.700000047683716,39.43000030517578
2011-09-01,26.670000076293945,,11.680000305175781,,12.369999885559082,,3.700000047683716,38.47999954223633
2011-09-02,25.40999984741211,,11.199999809265137,,12.210000038146973,,3.6500000953674316,37.939998626708984
2011-09-06,24.81999969482422,,11.109999656677246,,12.010000228881836,,3.569999933242798,37.25
2011-09-07,25.1200008392334,,11.029999732971191,,12.34000015258789,,3.559999942779541,39.0099983215332
2011-09-08,24.149999618530273,,10.40999984741211,,12.3100004196167,,3.4700000286102295,38.189998626708984
2011-09-09,23.06999969482422,,10.210000038146973,,12.210000038146973,,3.390000104904175,37.34000015258789
2011-09-12,21.719999313354492,,10.109999656677246,,12.010000228881836,,3.309999942779541,37.150001525878906
2011-09-13,21.56999969482422,,9.979999542236328,,12.0,,3.3499999046325684,38.09000015258789
2011-09-14,22.360000610351562,,10.270000457763672,,11.760000228881836,,3.2200000286102295,39.06999969482422
2011-09-15,22.399999618530273,,10.319999694824219,,12.010000228881836,,3.2300000190734863,39.20000076293945
2011-09-16,23.6299991607666,,10.170000076293945,,11.869999885559082,,3.1500000953674316,39.209999084472656
2011-09-19,23.520000457763672,,10.0,,11.880000114440918,,3.309999942779541,38.11000061035156
2011-09-20,22.950000762939453,,9.670000076293945,,11.930000305175781,,3.2200000286102295,38.72999954223633
2011-09-21,21.90999984741211,,9.140000343322754,,11.819999694824219,,3.0999999046325684,38.130001068115234
2011-09-22,20.299999237060547,,8.59000015258789,,11.4399995803833,,3.059999942779541,35.459999084472656
2011-09-23,21.18000030517578,,8.649999618530273,,11.300000190734863,,3.009999990463257,35.40999984741211
2011-09-26,21.479999542236328,,8.710000038146973,,11.390000343322754,,3.140000104904175,35.7400016784668
2011-09-27,21.709999084472656,,8.989999771118164,,11.579999923706055,,3.0,37.0099983215332
2011-09-28,21.139999389648438,,8.65999984741211,,11.699999809265137,,3.0799999237060547,35.4900016784668
2011-09-29,20.959999084472656,,8.609999656677246,,11.800000190734863,,3.0399999618530273,35.40999984741211
2011-09-30,20.010000228881836,,8.279999732971191,,11.550000190734863,,3.0999999046325684,34.209999084472656
2011-10-03,18.739999771118164,,7.639999866485596,,11.260000228881836,,3.009999990463257,33.720001220703125
2011-10-04,18.65999984741211,,8.109999656677246,,11.0600004196167,,2.930000066757202,34.810001373291016
2011-10-05,19.520000457763672,,8.0,,11.0600004196167,,2.950000047683716,36.09000015258789
2011-10-06,20.290000915527344,,8.1899995803833,,11.180000305175781,,2.9000000953674316,37.209999084472656
2011-10-07,20.06999969482422,,8.039999961853027,,11.229999542236328,,2.700000047683716,36.61000061035156
2011-10-10,21.059999465942383,,8.619999885559082,,11.510000228881836,,2.9600000381469727,38.22999954223633
2011-10-11,21.3799991607666,,8.600000381469727,,11.470000267028809,,2.8499999046325684,38.31999969482422
2011-10-12,22.010000228881836,,8.989999771118164,,11.880000114440918,,2.890000104904175,38.47999954223633
2011-10-13,22.299999237060547,,9.3100004196167,,12.510000228881836,,2.9100000858306885,37.75
2011-10-14,23.34000015258789,,9.850000381469727,,12.850000381469727,,2.930000066757202,38.4900016784668
2011-10-17,21.510000228881836,,9.399999618530273,,12.789999961853027,,2.9000000953674316,37.869998931884766
2011-10-18,22.479999542236328,,9.460000038146973,,12.720000267028809,,3.0,37.119998931884766
2011-10-19,22.030000686645508,,9.199999809265137,,12.4399995803833,,3.009999990463257,36.869998931884766
2011-10-20,21.3799991607666,,9.210000038146973,,12.720000267028809,,3.0,36.31999969482422
2011-10-21,22.81999969482422,,9.609999656677246,,12.680000305175781,,3.0799999237060547,37.099998474121094
2011-10-24,23.81999969482422,,9.520000457763672,,12.960000038146973,,3.3499999046325684,37.400001525878906
2011-10-25,22.979999542236328,,9.380000114440918,,12.770000457763672,,3.25,36.790000915527344
2011-10-26,22.899999618530273,,9.430000305175781,,13.069999694824219,,3.2899999618530273,35.209999084472656
2011-10-27,23.950000762939453,,9.979999542236328,,13.119999885559082,,3.009999990463257,35.380001068115234
2011-10-28,23.299999237060547,,9.550000190734863,,13.020000457763672,,3.299999952316284,34.790000915527344
2011-10-31,20.049999237060547,,8.260000228881836,,12.609999656677246,,3.1500000953674316,33.61000061035156
2011-11-01,19.950000762939453,,8.029999732971191,,12.010000228881836,,3.0799999237060547,32.29999923706055
2011-11-02,20.989999771118164,,7.989999771118164,,12.899999618530273,,3.0999999046325684,32.0
2011-11-03,21.110000610351562,,8.350000381469727,,12.880000114440918,,3.200000047683716,31.25
2011-11-04,20.3799991607666,,8.079999923706055,,12.579999923706055,,3.1700000762939453,31.489999771118164
2011-11-07,20.889999389648438,,8.020000457763672,,12.609999656677246,,3.200000047683716,31.719999313354492
2011-11-08,21.989999771118164,,8.369999885559082,,12.649999618530273,,3.109999895095825,35.95000076293945
2011-11-09,20.690000534057617,,8.079999923706055,,12.0,,3.1500000953674316,33.959999084472656
2011-11-10,21.31999969482422,,7.860000133514404,,12.25,,3.180000066757202,35.279998779296875
2011-11-11,21.75,,8.0,,12.039999961853027,,3.1500000953674316,36.209999084472656
2011-11-14,20.979999542236328,,7.659999847412109,,11.949999809265137,,3.130000114440918,36.060001373291016
2011-11-15,20.989999771118164,,7.679999828338623,,11.890000343322754,,3.140000104904175,36.689998626708984
2011-11-16,19.899999618530273,,7.449999809265137,,11.569999694824219,,3.119999885559082,36.650001525878906
2011-11-17,19.280000686645508,,6.989999771118164,,11.470000267028809,,2.9000000953674316,36.0099983215332
2011-11-18,19.520000457763672,,7.010000228881836,,11.380000114440918,,2.9000000953674316,35.5099983215332
2011-11-21,19.15999984741211,,6.769999980926514,,11.180000305175781,,2.950000047683716,34.09000015258789
2011-11-22,19.649999618530273,,6.920000076293945,,11.25,,2.8499999046325684,33.5
2011-11-23,18.75,,6.690000057220459,,10.949999809265137,,2.950000047683716,32.97999954223633
2011-11-25,18.639999389648438,,6.699999809265137,,11.069999694824219,,3.009999990463257,32.58000183105469
2011-11-28,19.329999923706055,,6.769999980926514,,11.010000228881836,,3.0999999046325684,33.599998474121094
2011-11-29,18.989999771118164,,6.639999866485596,,11.5,,2.9700000286102295,33.5
2011-11-30,19.850000381469727,,7.019999980926514,,11.760000228881836,,2.990000009536743,35.0099983215332
2011-12-01,20.040000915527344,,7.059999942779541,,11.59000015258789,,3.0,34.91999816894531
2011-12-02,20.579999923706055,,7.03000020980835,,11.640000343322754,,3.0,34.52000045776367
2011-12-05,20.950000762939453,,7.0,,11.75,,2.9200000762939453,35.02000045776367
2011-12-06,20.719999313354492,,6.909999847412109,,11.3100004196167,,2.9600000381469727,35.31999969482422
2011-12-07,20.899999618530273,,6.789999961853027,,11.100000381469727,,2.9700000286102295,35.25
2011-12-08,19.700000762939453,,6.610000133514404,,11.050000190734863,,2.9600000381469727,33.7599983215332
2011-12-09,20.579999923706055,,6.71999979019165,,11.050000190734863,,2.9800000190734863,34.529998779296875
2011-12-12,20.200000762939453,,6.619999885559082,,10.989999771118164,,3.009999990463257,34.349998474121094
2011-12-13,19.860000610351562,,6.369999885559082,,10.859999656677246,,2.9800000190734863,34.0
2011-12-14,19.3799991607666,,6.050000190734863,,10.529999732971191,,2.9800000190734863,33.45000076293945
2011-12-15,19.360000610351562,,6.150000095367432,,10.550000190734863,,2.9100000858306885,33.15999984741211
2011-12-16,19.950000762939453,,6.25,,10.600000381469727,,3.0899999141693115,32.970001220703125
2011-12-19,19.3700008392334,,5.929999828338623,,10.430000305175781,,2.8499999046325684,32.45000076293945
2011-12-20,20.1299991607666,,6.119999885559082,,10.630000114440918,,3.049999952316284,33.83000183105469
2011-12-21,20.1299991607666,,6.050000190734863,,10.600000381469727,,2.9800000190734863,34.04999923706055
2011-12-22,20.239999771118164,,6.070000171661377,,10.270000457763672,,3.0,34.13999938964844
2011-12-23,19.799999237060547,,6.0,,10.270000457763672,,3.0,35.02000045776367
2011-12-27,19.75,,5.809999942779541,,10.329999923706055,,2.990000009536743,35.45000076293945
